q1, c, 256, 262144, 1239348
q1, r, 256, 262144, 3440090
q1, d, 256, 262144, 4047718
q1, c, 256, 262144, 1238611
q1, r, 256, 262144, 3457210
q1, d, 256, 262144, 3916475
q1, c, 256, 262144, 1240301
q1, r, 256, 262144, 3452277
q1, d, 256, 262144, 3918142
q1, c, 256, 262144, 1234511
q1, r, 256, 262144, 3441902
q1, d, 256, 262144, 4074990
q1, c, 256, 262144, 1235488
q1, r, 256, 262144, 3460255
q1, d, 256, 262144, 3780192
q1, c, 256, 262144, 1241839
q1, r, 256, 262144, 3455402
q1, d, 256, 262144, 4336789
q1, c, 256, 262144, 1238145
q1, r, 256, 262144, 3452718
q1, d, 256, 262144, 4035130
q1, c, 256, 262144, 1236610
q1, r, 256, 262144, 3469488
q1, d, 256, 262144, 4309572
q1, c, 256, 262144, 1240876
q1, r, 256, 262144, 3450218
q1, d, 256, 262144, 3780433
q1, c, 256, 262144, 1243333
q1, r, 256, 262144, 3492200
q1, d, 256, 262144, 4042145
q1, c, 256, 262144, 1237239
q1, r, 256, 262144, 3487428
q1, d, 256, 262144, 3995681
q1, c, 256, 262144, 1237689
q1, r, 256, 262144, 3442645
q1, d, 256, 262144, 4056595
q1, c, 256, 262144, 1238838
q1, r, 256, 262144, 3447985
q1, d, 256, 262144, 3932631
q1, c, 256, 262144, 1242386
q1, r, 256, 262144, 3465522
q1, d, 256, 262144, 3910775
q1, c, 256, 262144, 1234556
q1, r, 256, 262144, 3441346
q1, d, 256, 262144, 4007537
q1, c, 256, 262144, 1238779
q1, r, 256, 262144, 3453549
q1, d, 256, 262144, 3901839
q1, c, 256, 262144, 1240770
q1, r, 256, 262144, 3468083
q1, d, 256, 262144, 4323325
q1, c, 256, 262144, 1243603
q1, r, 256, 262144, 3437680
q1, d, 256, 262144, 3782009
q1, c, 256, 262144, 1236380
q1, r, 256, 262144, 3451033
q1, d, 256, 262144, 3921711
q1, c, 256, 262144, 1240250
q1, r, 256, 262144, 3450545
q1, d, 256, 262144, 3781209
q1, c, 256, 262144, 1236459
q1, r, 256, 262144, 3475204
q1, d, 256, 262144, 4183969
q1, c, 256, 262144, 1236128
q1, r, 256, 262144, 3452536
q1, d, 256, 262144, 3782009
q1, c, 256, 262144, 1240916
q1, r, 256, 262144, 3453697
q1, d, 256, 262144, 4571000
q1, c, 256, 262144, 1236332
q1, r, 256, 524288, 6933349
q1, d, 256, 524288, 7969413
q1, c, 256, 524288, 2476263
q1, r, 256, 524288, 6905368
q1, d, 256, 524288, 8490682
q1, c, 256, 524288, 2474637
q1, r, 256, 524288, 6906947
q1, d, 256, 524288, 7574301
q1, c, 256, 524288, 2472579
q1, r, 256, 524288, 6891544
q1, d, 256, 524288, 8341595
q1, c, 256, 524288, 2474217
q1, r, 256, 524288, 6896144
q1, d, 256, 524288, 8487724
q1, c, 256, 524288, 2476267
q1, r, 256, 524288, 6949716
q1, d, 256, 524288, 8336273
q1, c, 256, 524288, 2475521
q1, r, 256, 524288, 6891631
q1, d, 256, 524288, 8861506
q1, c, 256, 524288, 2472545
q1, r, 256, 524288, 6916647
q1, d, 256, 524288, 7839142
q1, c, 256, 524288, 2480934
q1, r, 256, 524288, 6966936
q1, d, 256, 524288, 8156092
q1, c, 256, 524288, 2474921
q1, r, 256, 524288, 6931296
q1, d, 256, 524288, 8087861
q1, c, 256, 524288, 2472838
q1, r, 256, 524288, 6914175
q1, d, 256, 524288, 8355881
q1, c, 256, 524288, 2471374
q1, r, 256, 524288, 6887735
q1, d, 256, 524288, 7821635
q1, c, 256, 524288, 2476097
q1, r, 256, 524288, 6919795
q1, d, 256, 524288, 8304112
q1, c, 256, 524288, 2482710
q1, r, 256, 524288, 6962527
q1, d, 256, 524288, 8054062
q1, c, 256, 524288, 2487630
q1, r, 256, 524288, 6918389
q1, d, 256, 524288, 8507508
q1, c, 256, 524288, 2473919
q1, r, 256, 524288, 6954489
q1, d, 256, 524288, 8377232
q1, c, 256, 524288, 2480682
q1, r, 256, 524288, 6957513
q1, d, 256, 524288, 8087693
q1, c, 256, 524288, 2480716
q1, r, 256, 524288, 6876845
q1, d, 256, 524288, 8240336
q1, c, 256, 524288, 2472492
q1, r, 256, 524288, 6886371
q1, d, 256, 524288, 8225428
q1, c, 256, 524288, 2477012
q1, r, 256, 524288, 6890352
q1, d, 256, 524288, 8104927
q1, c, 256, 524288, 2471422
q1, r, 256, 524288, 6873552
q1, d, 256, 524288, 8260841
q1, c, 256, 524288, 2471691
q1, r, 256, 524288, 6901176
q1, d, 256, 524288, 8100278
q1, c, 256, 524288, 2473945
q1, r, 256, 524288, 6883183
q1, d, 256, 524288, 8090424
q1, c, 256, 524288, 2481055
q1, r, 256, 524288, 6927887
q1, d, 256, 524288, 8272176
q1, c, 256, 524288, 2472878
q1, r, 256, 524288, 6884983
q1, d, 256, 524288, 7863252
q1, c, 256, 524288, 2482295
q1, r, 256, 524288, 6923585
q1, d, 256, 524288, 8774180
q1, c, 256, 524288, 2467933
q1, r, 256, 524288, 6929868
q1, d, 256, 524288, 8749650
q1, c, 256, 524288, 2472598
q1, r, 256, 524288, 6925900
q1, d, 256, 524288, 7980102
q1, c, 256, 524288, 2473738
q1, r, 256, 524288, 6903190
q1, d, 256, 524288, 8104202
q1, c, 256, 524288, 2474487
q1, r, 256, 524288, 6908294
q1, d, 256, 524288, 8481225
q1, c, 256, 524288, 2478255
q1, r, 256, 1048576, 14065975
q1, d, 256, 1048576, 16317975
q1, c, 256, 1048576, 4953966
q1, r, 256, 1048576, 13980955
q1, d, 256, 1048576, 16222221
q1, c, 256, 1048576, 4942368
q1, r, 256, 1048576, 13998321
q1, d, 256, 1048576, 15674909
q1, c, 256, 1048576, 4964487
q1, r, 256, 1048576, 13971262
q1, d, 256, 1048576, 16385797
q1, c, 256, 1048576, 4952349
q1, r, 256, 1048576, 14068435
q1, d, 256, 1048576, 16480356
q1, c, 256, 1048576, 4946835
q1, r, 256, 1048576, 14055501
q1, d, 256, 1048576, 15927973
q1, c, 256, 1048576, 4946802
q1, r, 256, 1048576, 14056838
q1, d, 256, 1048576, 16384902
q1, c, 256, 1048576, 4955227
q1, r, 256, 1048576, 14017383
q1, d, 256, 1048576, 16071309
q1, c, 256, 1048576, 4948654
q1, r, 256, 1048576, 14006854
q1, d, 256, 1048576, 15934299
q1, c, 256, 1048576, 4949312
q1, r, 256, 1048576, 14074602
q1, d, 256, 1048576, 16408015
q1, c, 256, 1048576, 4964465
q1, r, 256, 1048576, 14053386
q1, d, 256, 1048576, 15536849
q1, c, 256, 1048576, 4940831
q1, r, 256, 1048576, 14031842
q1, d, 256, 1048576, 16766081
q1, c, 256, 1048576, 4944355
q1, r, 256, 1048576, 13999538
q1, d, 256, 1048576, 16449980
q1, c, 256, 1048576, 4953201
q1, r, 256, 1048576, 14070684
q1, d, 256, 1048576, 16579034
q1, c, 256, 1048576, 4950743
q1, r, 256, 1048576, 14046114
q1, d, 256, 1048576, 15558545
q1, c, 256, 1048576, 4950367
q1, r, 256, 1048576, 14083332
q1, d, 256, 1048576, 15984251
q1, c, 256, 1048576, 4949336
q1, r, 256, 1048576, 13992154
q1, d, 256, 1048576, 16746392
q1, c, 256, 1048576, 4950636
q1, r, 256, 1048576, 14045264
q1, d, 256, 1048576, 15556867
q1, c, 256, 1048576, 4954765
q1, r, 256, 1048576, 14112794
q1, d, 256, 1048576, 16499716
q1, c, 256, 1048576, 4968188
q1, r, 256, 1048576, 14000879
q1, d, 256, 1048576, 15819877
q1, c, 256, 1048576, 4960048
q1, r, 256, 1048576, 14114618
q1, d, 256, 1048576, 16730993
q1, c, 256, 1048576, 4938367
q1, r, 256, 1048576, 13990030
q1, d, 256, 1048576, 16079533
q1, c, 256, 1048576, 4946661
q1, r, 256, 1048576, 14122846
q1, d, 256, 1048576, 17070183
q1, c, 256, 1048576, 4950082
q1, r, 256, 1048576, 14047386
q1, d, 256, 1048576, 16742977
q1, c, 256, 1048576, 4949650
q1, r, 256, 1048576, 14024370
q1, d, 256, 1048576, 17292482
q1, c, 256, 1048576, 4950000
q1, r, 256, 1048576, 14001625
q1, d, 256, 1048576, 16081021
q1, c, 256, 1048576, 4941156
q1, r, 256, 1048576, 14043894
q1, d, 256, 1048576, 15729082
q1, c, 256, 1048576, 4958603
q1, r, 256, 1048576, 14021933
q1, d, 256, 1048576, 15580789
q1, c, 256, 1048576, 4941365
q1, r, 256, 1048576, 14087355
q1, d, 256, 1048576, 15444442
q1, c, 256, 1048576, 4944038
q1, r, 256, 1048576, 14029275
q1, d, 256, 1048576, 16140720
q1, c, 256, 1048576, 4956135
q1, r, 256, 2097152, 28328824
q1, d, 256, 2097152, 32925457
q1, c, 256, 2097152, 9900618
q1, r, 256, 2097152, 28226266
q1, d, 256, 2097152, 32996477
q1, c, 256, 2097152, 9888466
q1, r, 256, 2097152, 28242061
q1, d, 256, 2097152, 32598621
q1, c, 256, 2097152, 9897234
q1, r, 256, 2097152, 28196113
q1, d, 256, 2097152, 32140571
q1, c, 256, 2097152, 9867039
q1, r, 256, 2097152, 28339091
q1, d, 256, 2097152, 32567777
q1, c, 256, 2097152, 9899808
q1, r, 256, 2097152, 28255953
q1, d, 256, 2097152, 33646921
q1, c, 256, 2097152, 9888388
q1, r, 256, 2097152, 28255249
q1, d, 256, 2097152, 34158702
q1, c, 256, 2097152, 9895869
q1, r, 256, 2097152, 28236910
q1, d, 256, 2097152, 32888387
q1, c, 256, 2097152, 9891155
q1, r, 256, 2097152, 28258375
q1, d, 256, 2097152, 32562949
q1, c, 256, 2097152, 9904497
q1, r, 256, 2097152, 28285925
q1, d, 256, 2097152, 32110935
q1, c, 256, 2097152, 9891687
q1, r, 256, 2097152, 28216738
q1, d, 256, 2097152, 32714015
q1, c, 256, 2097152, 9879093
q1, r, 256, 2097152, 28323085
q1, d, 256, 2097152, 32550377
q1, c, 256, 2097152, 9883056
q1, r, 256, 2097152, 28244860
q1, d, 256, 2097152, 32400941
q1, c, 256, 2097152, 9905963
q1, r, 256, 2097152, 28242141
q1, d, 256, 2097152, 32932548
q1, c, 256, 2097152, 9893687
q1, r, 256, 2097152, 28392155
q1, d, 256, 2097152, 31747781
q1, c, 256, 2097152, 9897038
q1, r, 256, 2097152, 28251874
q1, d, 256, 2097152, 31899117
q1, c, 256, 2097152, 9891487
q1, r, 256, 2097152, 28290162
q1, d, 256, 2097152, 31354681
q1, c, 256, 2097152, 9901467
q1, r, 256, 2097152, 28297472
q1, d, 256, 2097152, 32694752
q1, c, 256, 2097152, 9899182
q1, r, 256, 2097152, 28274630
q1, d, 256, 2097152, 33062648
q1, c, 256, 2097152, 9878334
q1, r, 256, 2097152, 28264356
q1, d, 256, 2097152, 33422742
q1, c, 256, 2097152, 9895583
q1, r, 256, 2097152, 28343569
q1, d, 256, 2097152, 31631159
q1, c, 256, 2097152, 9896746
q1, r, 256, 2097152, 28183125
q1, d, 256, 2097152, 31929431
q1, c, 256, 2097152, 9898330
q1, r, 256, 2097152, 28262269
q1, d, 256, 2097152, 33257024
q1, c, 256, 2097152, 9887405
q1, r, 256, 2097152, 28338020
q1, d, 256, 2097152, 32424049
q1, c, 256, 2097152, 9915537
q1, r, 256, 2097152, 28217076
q1, d, 256, 2097152, 32017911
q1, c, 256, 2097152, 9916700
q1, r, 256, 2097152, 28321785
q1, d, 256, 2097152, 31887062
q1, c, 256, 2097152, 9888881
q1, r, 256, 2097152, 28205076
q1, d, 256, 2097152, 32436857
q1, c, 256, 2097152, 9882731
q1, r, 256, 2097152, 28350989
q1, d, 256, 2097152, 32401270
q1, c, 256, 2097152, 9897258
q1, r, 256, 2097152, 28405749
q1, d, 256, 2097152, 31856448
q1, c, 256, 2097152, 9885317
q1, r, 256, 2097152, 28232448
q1, d, 256, 2097152, 32108318
q1, c, 256, 2097152, 9907390
q1, r, 256, 4194304, 56654498
q1, d, 256, 4194304, 64434001
q1, c, 256, 4194304, 19842971
q1, r, 256, 4194304, 56732741
q1, d, 256, 4194304, 65610333
q1, c, 256, 4194304, 19785354
q1, r, 256, 4194304, 56777934
q1, d, 256, 4194304, 63033475
q1, c, 256, 4194304, 19777568
q1, r, 256, 4194304, 56866443
q1, d, 256, 4194304, 66109404
q1, c, 256, 4194304, 19826748
q1, r, 256, 4194304, 56697204
q1, d, 256, 4194304, 64572402
q1, c, 256, 4194304, 19787498
q1, r, 256, 4194304, 56804868
q1, d, 256, 4194304, 66526209
q1, c, 256, 4194304, 19746100
q1, r, 256, 4194304, 56779953
q1, d, 256, 4194304, 64665298
q1, c, 256, 4194304, 19803435
q1, r, 256, 4194304, 56695777
q1, d, 256, 4194304, 65142534
q1, c, 256, 4194304, 19789218
q1, r, 256, 4194304, 56685216
q1, d, 256, 4194304, 63848750
q1, c, 256, 4194304, 19783879
q1, r, 256, 4194304, 56818925
q1, d, 256, 4194304, 64765914
q1, c, 256, 4194304, 19792812
q1, r, 256, 4194304, 56659128
q1, d, 256, 4194304, 65517207
q1, c, 256, 4194304, 19791493
q1, r, 256, 4194304, 56779968
q1, d, 256, 4194304, 65090281
q1, c, 256, 4194304, 19785853
q1, r, 256, 4194304, 56859266
q1, d, 256, 4194304, 66120358
q1, c, 256, 4194304, 19790597
q1, r, 256, 4194304, 56628999
q1, d, 256, 4194304, 64460760
q1, c, 256, 4194304, 19764398
q1, r, 256, 4194304, 56752318
q1, d, 256, 4194304, 63832226
q1, c, 256, 4194304, 19787620
q1, r, 256, 4194304, 56786711
q1, d, 256, 4194304, 63390550
q1, c, 256, 4194304, 19816736
q1, r, 256, 4194304, 56709538
q1, d, 256, 4194304, 66780635
q1, c, 256, 4194304, 19778672
q1, r, 256, 4194304, 56722032
q1, d, 256, 4194304, 65082407
q1, c, 256, 4194304, 19761132
q1, r, 256, 4194304, 56784402
q1, d, 256, 4194304, 64657684
q1, c, 256, 4194304, 19788928
q1, r, 256, 4194304, 56815515
q1, d, 256, 4194304, 65519875
q1, c, 256, 4194304, 19849156
q1, r, 256, 4194304, 56674020
q1, d, 256, 4194304, 64768912
q1, c, 256, 4194304, 19746563
q1, r, 256, 4194304, 56703696
q1, d, 256, 4194304, 64917693
q1, c, 256, 4194304, 19778087
q1, r, 256, 4194304, 56730035
q1, d, 256, 4194304, 64450747
q1, c, 256, 4194304, 19803649
q1, r, 256, 4194304, 56740346
q1, d, 256, 4194304, 65361089
q1, c, 256, 4194304, 19779234
q1, r, 256, 4194304, 56733646
q1, d, 256, 4194304, 64752138
q1, c, 256, 4194304, 19780668
q1, r, 256, 4194304, 56827181
q1, d, 256, 4194304, 65230978
q1, c, 256, 4194304, 19797838
q1, r, 256, 4194304, 56800326
q1, d, 256, 4194304, 63726827
q1, c, 256, 4194304, 19746429
q1, r, 256, 4194304, 56804997
q1, d, 256, 4194304, 65965440
q1, c, 256, 4194304, 19795743
q1, r, 256, 4194304, 56706555
q1, d, 256, 4194304, 66665678
q1, c, 256, 4194304, 19775531
q1, r, 256, 4194304, 56787172
q1, d, 256, 4194304, 66735651
q1, c, 256, 4194304, 19810649
q1, r, 256, 8388608, 113779293
q1, d, 256, 8388608, 126798492
q1, c, 256, 8388608, 39517305
q1, r, 256, 8388608, 113548581
q1, d, 256, 8388608, 127446629
q1, c, 256, 8388608, 39592880
q1, r, 256, 8388608, 113996123
q1, d, 256, 8388608, 128690824
q1, c, 256, 8388608, 39510715
q1, r, 256, 8388608, 113821465
q1, d, 256, 8388608, 130836680
q1, c, 256, 8388608, 39566643
q1, r, 256, 8388608, 113759707
q1, d, 256, 8388608, 129430152
q1, c, 256, 8388608, 39599869
q1, r, 256, 8388608, 113719955
q1, d, 256, 8388608, 127408056
q1, c, 256, 8388608, 39552698
q1, r, 256, 8388608, 113805598
q1, d, 256, 8388608, 127736887
q1, c, 256, 8388608, 39547678
q1, r, 256, 8388608, 113531823
q1, d, 256, 8388608, 128081624
q1, c, 256, 8388608, 39544745
q1, r, 256, 8388608, 113734157
q1, d, 256, 8388608, 130877078
q1, c, 256, 8388608, 39558610
q1, r, 256, 8388608, 113478454
q1, d, 256, 8388608, 132587045
q1, c, 256, 8388608, 39546843
q1, r, 256, 8388608, 113726877
q1, d, 256, 8388608, 129912857
q1, c, 256, 8388608, 39582965
q1, r, 256, 8388608, 113547115
q1, d, 256, 8388608, 129531516
q1, c, 256, 8388608, 39533763
q1, r, 256, 8388608, 113731231
q1, d, 256, 8388608, 127604225
q1, c, 256, 8388608, 39657861
q1, r, 256, 8388608, 113629901
q1, d, 256, 8388608, 130670846
q1, c, 256, 8388608, 39545460
q1, r, 256, 8388608, 113705146
q1, d, 256, 8388608, 128953820
q1, c, 256, 8388608, 39512789
q1, r, 256, 8388608, 113714803
q1, d, 256, 8388608, 129531367
q1, c, 256, 8388608, 39516034
q1, r, 256, 8388608, 113900271
q1, d, 256, 8388608, 127236422
q1, c, 256, 8388608, 39590989
q1, r, 256, 8388608, 113776374
q1, d, 256, 8388608, 133903483
q1, c, 256, 8388608, 39538452
q1, r, 256, 8388608, 113489776
q1, d, 256, 8388608, 131219192
q1, c, 256, 8388608, 39579164
q1, r, 256, 8388608, 113576336
q1, d, 256, 8388608, 130864210
q1, c, 256, 8388608, 39598548
q1, r, 256, 8388608, 113809905
q1, d, 256, 8388608, 131640547
q1, c, 256, 8388608, 39585603
q1, r, 256, 8388608, 113696585
q1, d, 256, 8388608, 132540411
q1, c, 256, 8388608, 39606539
q1, r, 256, 8388608, 113738936
q1, d, 256, 8388608, 128506032
q1, c, 256, 8388608, 39594451
q1, r, 256, 8388608, 113584539
q1, d, 256, 8388608, 131540763
q1, c, 256, 8388608, 39622214
q1, r, 256, 8388608, 113658221
q1, d, 256, 8388608, 131004525
q1, c, 256, 8388608, 39541584
q1, r, 256, 8388608, 113644948
q1, d, 256, 8388608, 130301365
q1, c, 256, 8388608, 39647075
q1, r, 256, 8388608, 113623724
q1, d, 256, 8388608, 129907138
q1, c, 256, 8388608, 39570836
q1, r, 256, 8388608, 113538748
q1, d, 256, 8388608, 128139892
q1, c, 256, 8388608, 39583226
q1, r, 256, 8388608, 113619448
q1, d, 256, 8388608, 129204932
q1, c, 256, 8388608, 39576624
q1, r, 256, 8388608, 113662598
q1, d, 256, 8388608, 129552990
q1, c, 256, 8388608, 39548862
